"time","people_amount"
"1758523152.4891",0
"1758523157.5176",0
"1758523162.5548",0
"1758523167.5914",0
"1758523172.6112",0
"1758523177.6263",0
"1758523182.6489",0
"1758523187.6655",0
"1758523192.6867",0
"1758523197.704",0
"1758523202.7286",1
"1758523207.746",0
"1758523212.7722",0
"1758523217.7951",0
"1758523222.8244",0
"1758523232.8613",0
"1758523237.8808",0
"1758523242.9057",0
"1758523246.9249",1
"1758523253.9874",1
"1758523259.0204",1
"1758523264.0365",2
"1758523269.074",1
"1758523274.0886",1
"1758523279.117",0
"1758523284.1385",0
"1758523289.1642",0
"1758523294.1882",1
"1758523299.2195",0
"1758523304.2434",0
"1758523309.2596",0
"1758523314.2791",0
"1758523319.3094",0
"1758523324.3344",0
"1758523329.3635",0
"1758523334.3854",0
"1758523339.4042",0
"1758523344.4213",0
"1758523349.4544",0
"1758523354.4817",0
"1758523359.509",0
"1758523364.5316",0
"1758523369.5568",0
"1758523374.5803",0
"1758523383.6591",1
"1758523389.7536",0
"1758523394.7795",0
"1758523398.7973",0
"1758523405.8874",0
"1758523410.9175",0
"1758523415.9393",1
"1758523420.9669",1
"1758523425.9972",0
"1758523431.0235",0
"1758523436.0426",0
"1758523441.0642",0
"1758523446.0827",0
"1758523451.0997",0
"1758523456.1252",0
"1758523461.1399",0
"1758523466.1505",1
"1758523471.1803",2
"1758523476.2074",1
"1758523481.2304",1
"1758523486.2467",0
"1758523491.285",1
"1758523496.3161",2
"1758523501.3379",1
"1758523506.3659",2
"1758523511.3946",2
"1758523516.422",2
"1758523521.4596",2
"1758523526.4903",2
"1758523532.4974",2
"1758523537.5261",1
"1758523542.5525",1
"1758523547.5699",1
"1758523550.5821",2
"1758523557.6305",2
"1758523562.6559",2
"1758523567.6863",2
"1758523572.7153",2
"1758523577.7502",1
"1758523582.7821",1
"1758523587.8167",1
"1758523592.843",1
"1758523597.87",1
"1758523602.9055",1
"1758523607.9321",1
"1758523612.9612",1
"1758523617.9994",1
"1758523623.0269",1
"1758523628.0524",1
"1758523633.0772",1
"1758523638.0958",1
"1758523643.1169",1
"1758523648.1441",1
"1758523653.164",1
"1758523658.1911",1
"1758523663.2157",1
"1758523668.2409",1
"1758523673.2628",1
"1758523678.2921",1
"1758523683.2916",2
"1758523689.434",1
"1758523694.4537",1
"1758523699.4768",1
"1758523702.4895",1
"1758523709.5349",1
"1758523714.5714",1
"1758523719.5962",1
"1758523724.6294",1
"1758523729.6537",1
"1758523734.672",1
"1758523739.7053",1
"1758523744.7233",1
"1758523749.7486",1
"1758523754.7774",1
"1758523759.7938",1
"1758523764.8197",1
"1758523769.8542",1
"1758523774.8781",1
"1758523779.9013",1
"1758523784.9236",1
"1758523789.9353",1
"1758523794.9595",0
"1758523799.9903",0
"1758523805.0075",1
"1758523810.0352",0
"1758523815.0615",1
"1758523820.0804",2
"1758523825.1055",1
"1758523830.1348",3
"1758523835.1252",1
"1758523841.1988",1
"1758523846.2189",1
"1758523851.239",1
"1758523854.2506",1
"1758523862.3209",2
"1758523867.3557",2
"1758523872.3868",1
"1758523877.4166",1
"1758523882.4496",1
"1758523887.4703",1
"1758523892.4912",1
"1758523897.5278",1
"1758523902.5612",1
"1758523907.5819",1
"1758523912.6139",1
"1758523917.639",2
"1758523922.6672",2
"1758523927.6936",1
"1758523932.7108",1
"1758523937.7421",1
"1758523942.772",1
"1758523947.7966",1
"1758523952.8142",1
"1758523957.84",1
"1758523962.8651",2
"1758523967.8901",2
"1758523972.9097",2
"1758523977.9313",3
"1758523982.9591",2
"1758523992.0444",2
"1758523997.0599",2
"1758524002.0888",1
"1758524006.109",1
"1758524014.2508",1
"1758524019.3084",1
"1758524024.3377",1
"1758524029.3586",0
"1758524034.387",0
"1758524039.411",0
"1758524044.4418",1
"1758524049.4754",1
"1758524054.4966",2
"1758524059.5287",2
"1758524064.5593",2
"1758524069.5885",2
"1758524074.6152",2
"1758524079.6457",2
"1758524084.6718",2
