"time","people_amount"
"1759708803.7903",0
"1759708808.8111",0
"1759708813.8346",0
"1759708818.865",0
"1759708823.8917",0
"1759708828.9185",0
"1759708833.9457",0
"1759708838.9678",0
"1759708843.9879",0
"1759708846.9949",0
"1759708855.1097",0
"1759708860.2492",0
"1759708866.3037",0
"1759708871.3237",0
"1759708876.3539",0
"1759708881.3809",0
"1759708886.4038",0
"1759708891.422",0
"1759708896.4449",0
"1759708901.4658",0
"1759708906.4932",0
"1759708911.5094",0
"1759708916.5259",0
"1759708920.5594",0
"1759708925.6951",0
"1759708930.7193",0
"1759708935.7405",0
"1759708940.7598",0
"1759708945.7808",0
"1759708950.801",0
"1759708955.831",0
"1759708960.8509",0
"1759708965.8703",0
"1759708970.8874",0
"1759708975.9184",0
"1759708980.9391",0
"1759708985.9596",0
"1759708990.9837",0
"1759708995.9943",0
"1759708999.0032",0
"1759709008.1269",0
"1759709013.1384",0
"1759709018.153",0
"1759709023.1808",0
"1759709028.2047",0
"1759709033.2169",0
"1759709038.2347",0
"1759709043.2688",0
"1759709048.289",0
"1759709053.318",0
"1759709058.3426",0
"1759709063.3607",0
"1759709068.3869",0
"1759709072.4205",0
"1759709077.4927",0
"1759709082.5108",0
"1759709087.5264",0
"1759709092.5466",0
"1759709097.5739",0
"1759709102.5913",0
"1759709107.6069",0
"1759709112.627",0
"1759709117.6553",0
"1759709122.6781",0
"1759709127.7059",0
"1759709132.7262",0
"1759709137.7458",0
"1759709142.7618",0
"1759709147.7827",0
"1759709150.7914",0
"1759709159.8539",0
"1759709164.8641",0
"1759709169.8884",0
"1759709174.9118",0
"1759709179.9307",0
"1759709184.9524",0
"1759709189.9775",0
"1759709194.9971",0
"1759709200.0173",0
"1759709205.0359",0
"1759709210.0537",0
"1759709215.077",0
"1759709220.0963",0
"1759709224.1301",0
"1759709229.2464",0
"1759709234.2742",0
"1759709239.2968",0
"1759709244.3245",0
"1759709249.3509",0
"1759709254.3778",0
"1759709259.4116",0
"1759709264.4326",0
"1759709269.4484",0
"1759709274.4679",0
"1759709279.5021",0
"1759709284.5247",0
"1759709289.5448",0
"1759709294.5706",0
"1759709299.5954",0
"1759709302.6093",0
"1759709311.631",0
"1759709316.66",0
"1759709321.6815",0
"1759709326.6924",0
"1759709331.7111",0
"1759709336.7353",0
"1759709341.7582",0
"1759709346.7743",0
"1759709351.7898",0
"1759709356.8228",0
"1759709361.841",0
"1759709366.8607",0
"1759709371.8827",0
