"time","people_amount"
"1759104520.1255",0
"1759104525.1526",0
"1759104530.188",0
"1759104532.1984",0
"1759104541.2643",0
"1759104546.2845",0
"1759104551.3084",0
"1759104556.3274",0
"1759104559.336",0
"1759104566.3918",0
"1759104571.4129",0
"1759104576.4317",0
"1759104581.457",0
"1759104586.4816",0
"1759104591.5071",0
"1759104596.5401",0
"1759104601.564",0
"1759104606.5916",0
"1759104611.63",0
"1759104616.655",0
"1759104621.6858",0
"1759104626.7142",0
"1759104631.7294",0
"1759104636.7442",0
"1759104641.7654",0
"1759104646.7785",0
"1759104651.795",0
"1759104656.8156",0
"1759104661.8289",0
"1759104666.8437",0
"1759104671.8689",0
"1759104676.8965",0
"1759104681.9293",0
"1759104683.9357",0
"1759104693.0843",0
"1759104698.1038",0
"1759104703.1382",0
"1759104708.1595",0
"1759104711.1768",0
"1759104718.2478",0
"1759104723.2724",0
"1759104728.3021",0
"1759104733.3115",0
"1759104738.3509",0
"1759104743.3726",0
"1759104748.3979",0
"1759104753.4278",0
"1759104758.4559",0
"1759104763.4842",0
"1759104768.5141",0
"1759104773.5406",0
"1759104778.568",0
"1759104783.6065",0
"1759104788.6355",0
"1759104793.6668",0
"1759104798.6978",0
"1759104803.7257",0
"1759104808.7535",0
"1759104813.7854",0
"1759104818.8179",0
"1759104823.8487",0
"1759104828.8809",0
"1759104833.9093",0
"1759104835.9247",0
"1759104844.9734",0
"1759104849.9878",0
"1759104855.008",0
"1759104860.029",0
"1759104863.0415",0
"1759104870.2162",0
"1759104875.2427",0
"1759104880.2509",0
"1759104885.2742",0
"1759104890.283",0
"1759104895.3003",0
"1759104900.3285",0
"1759104905.3586",0
"1759104910.3827",0
"1759104915.4036",0
"1759104920.4311",0
"1759104925.4545",0
"1759104930.4723",0
"1759104935.4949",0
"1759104940.5182",0
"1759104945.5451",0
"1759104950.5757",0
"1759104955.6017",0
"1759104960.6222",0
"1759104965.6447",0
"1759104970.6676",0
"1759104975.6898",0
"1759104980.7098",0
"1759104985.7329",0
"1759104987.744",0
"1759104996.8077",0
"1759105001.8349",0
"1759105006.8631",0
"1759105011.8887",0
"1759105014.8978",0
"1759105022.0155",0
"1759105027.0257",0
"1759105032.0396",0
"1759105037.0658",0
"1759105042.0897",0
"1759105047.1045",0
"1759105052.1339",0
"1759105057.1563",0
"1759105062.1939",0
"1759105067.2086",0
"1759105072.226",0
"1759105077.2646",0
"1759105082.2916",0
"1759105087.3242",0
"1759105092.3581",0
"1759105097.3899",0
"1759105102.4178",0
"1759105107.4378",0
"1759105112.4661",0
"1759105117.4944",0
"1759105122.5187",0
"1759105127.5453",0
"1759105132.5665",0
"1759105137.592",0
"1759105139.6035",0
"1759105149.6959",0
"1759105154.7196",0
"1759105159.7357",0
"1759105164.7545",0
"1759105166.7635",0
"1759105174.9119",0
"1759105179.9391",0
"1759105184.9521",0
"1759105189.9672",0
"1759105194.9893",0
"1759105200.0131",0
"1759105205.0391",0
"1759105210.0647",0
"1759105215.0769",0
"1759105220.1113",0
"1759105225.1184",0
"1759105230.1373",0
"1759105235.1579",0
"1759105240.1825",0
"1759105245.2076",0
"1759105250.2339",0
"1759105255.257",0
"1759105260.2822",0
"1759105265.3064",0
"1759105270.3311",0
"1759105275.3556",0
"1759105280.3848",0
"1759105285.4068",0
"1759105290.4364",0
"1759105291.4397",0
"1759105301.4629",0
"1759105306.4899",0
"1759105311.5129",0
"1759105316.5521",0
"1759105319.5595",0
"1759105326.7563",0
"1759105331.7737",0
"1759105336.7918",0
"1759105341.8118",0
"1759105346.826",0
